range_index,start_timestamp,end_timestamp,duration_ns,sm__inst_executed_realtime.sum.per_cycle_active,sm__cycles_active.sum,l1tex__t_bytes.sum,sm__inst_executed_realtime.sum,dram__bytes.sum,dram__cycles_active.sum
24,1765294548235165599,1765294548244483100,9317501,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
25,1765294548244483100,1765294548259640089,15156989,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
26,1765294548259640089,1765294548275119838,15479749,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
27,1765294548275119838,1765294548281682513,6562675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,1765294548281682513,1765294548293934527,12252014,0.000000,0.000000,0.000000,0.000000,14822400.000000,1852800.000000
29,1765294548293934527,1765294548302908659,8974132,0.000000,0.000000,0.000000,0.000000,2129408.000000,266176.000000
30,1765294548302908659,1765294548318339128,15430469,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
31,1765294548318339128,1765294548326909345,8570217,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
32,1765294548326909345,1765294548338003919,11094574,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
33,1765294548338003919,1765294548352368822,14364903,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
34,1765294548352368822,1765294548360134793,7765971,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
35,1765294548360134793,1765294548375891799,15757006,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
36,1765294548375891799,1765294548380672345,4780546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,1765294548380672345,1765294548393690939,13018594,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
38,1765294548393690939,1765294548400284943,6594004,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
39,1765294548400284943,1765294548415953081,15668138,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
40,1765294548415953081,1765294548428786007,12832926,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
41,1765294548428786007,1765294548437693673,8907666,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
42,1765294548437693673,1765294548449506987,11813314,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
43,1765294548449506987,1765294548459428281,9921294,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
44,1765294548459428281,1765294548474775291,15347010,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
45,1765294548474775291,1765294548480355667,5580376,0.000000,0.000000,0.000000,0.000000,2560.000000,320.000000
46,1765294548480355667,1765294548492102131,11746464,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
47,1765294548492102131,1765294548500603707,8501576,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
48,1765294548500603707,1765294548508846171,8242464,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
49,1765294548508846171,1765294548518686567,9840396,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
50,1765294548518686567,1765294548526932391,8245824,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
51,1765294548526932391,1765294548537282977,10350586,0.000000,0.000000,0.000000,0.000000,8486400.000000,1060800.000000
0,1765294548537282977,1765294548545519298,8236321,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
1,1765294548545519298,1765294548553908710,8389412,0.000000,0.000000,0.000000,0.000000,5207808.000000,650976.000000
2,1765294548553908710,1765294548575866620,21957910,0.000000,0.000000,0.000000,0.000000,20219904.000000,2527488.000000
3,1765294548575866620,1765294548590181858,14315238,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
4,1765294548590181858,1765294548600095344,9913486,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
5,1765294548600095344,1765294548608703802,8608458,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
6,1765294548608703802,1765294548619732198,11028396,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
7,1765294548619732198,1765294548628065705,8333507,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
8,1765294548628065705,1765294548641014538,12948833,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
9,1765294548641014538,1765294548661400853,20386315,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
10,1765294548661400853,1765294548679923118,18522265,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
11,1765294548679923118,1765294548688256656,8333538,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
12,1765294548688256656,1765294548696607444,8350788,0.000000,0.000000,0.000000,0.000000,8476416.000000,1059552.000000
13,1765294548696607444,1765294548715698332,19090888,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
14,1765294548715698332,1765294548724031903,8333571,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
15,1765294548724031903,1765294548733859786,9827883,0.000000,0.000000,0.000000,0.000000,3311104.000000,413888.000000
16,1765294548733859786,1765294548751950199,18090413,0.000000,0.000000,0.000000,0.000000,13640704.000000,1705088.000000
17,1765294548751950199,1765294548774006479,22056280,0.000000,0.000000,0.000000,0.000000,25200896.000000,3150112.000000
18,1765294548774006479,1765294548785779216,11772737,0.000000,0.000000,0.000000,0.000000,8702720.000000,1087840.000000
19,1765294548785779216,1765294548804169573,18390357,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
20,1765294548804169573,1765294548821503293,17333720,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
21,1765294548821503293,1765294548829841632,8338339,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
22,1765294548829841632,1765294548840885933,11044301,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
23,1765294548840885933,1765294548849219503,8333570,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
24,1765294548849219503,1765294548864107717,14888214,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
25,1765294548864107717,1765294548880815596,16707879,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
26,1765294548880815596,1765294548889149135,8333539,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
27,1765294548889149135,1765294548897631190,8482055,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
28,1765294548897631190,1765294548918828215,21197025,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
29,1765294548918828215,1765294548939401735,20573520,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
30,1765294548939401735,1765294548957804508,18402773,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
31,1765294548957804508,1765294548977726267,19921759,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
32,1765294548977726267,1765294548994802476,17076209,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
33,1765294548994802476,1765294549015945579,21143103,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
34,1765294549015945579,1765294549038779001,22833422,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
35,1765294549038779001,1765294549058758777,19979776,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
36,1765294549058758777,1765294549077940132,19181355,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
37,1765294549077940132,1765294549086557870,8617738,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
0,1765294549086557870,1765294549100873716,14315846,0.000000,0.000000,0.000000,0.000000,8476416.000000,1059552.000000
1,1765294549100873716,1765294549121248191,20374475,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
2,1765294549121248191,1765294549142024693,20776502,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
3,1765294549142024693,1765294549160741266,18716573,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
4,1765294549160741266,1765294549180909304,20168038,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
5,1765294549180909304,1765294549199905629,18996325,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
6,1765294549199905629,1765294549219949343,20043714,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
7,1765294549219949343,1765294549241336741,21387398,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
8,1765294549241336741,1765294549261412584,20075843,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
9,1765294549261412584,1765294549280254601,18842017,0.000000,0.000000,0.000000,0.000000,16960000.000000,2120000.000000
10,1765294549280254601,1765294549288588140,8333539,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
11,1765294549288588140,1765294549296921679,8333539,0.000000,0.000000,0.000000,0.000000,8476416.000000,1059552.000000
12,1765294549296921679,1765294549315442407,18520728,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
13,1765294549315442407,1765294549339075338,23632931,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
14,1765294549339075338,1765294549359056235,19980897,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
15,1765294549359056235,1765294549379122349,20066114,0.000000,0.000000,0.000000,0.000000,16952064.000000,2119008.000000
16,1765294549379122349,1765294549398616928,19494579,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
17,1765294549398616928,1765294549418856679,20239751,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
18,1765294549418856679,1765294549439857955,21001276,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
19,1765294549439857955,1765294549459392311,19534356,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
20,1765294549459392311,1765294549467932703,8540392,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
21,1765294549467932703,1765294549479678527,11745824,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
22,1765294549479678527,1765294549494017445,14338918,0.000000,0.000000,0.000000,0.000000,16471552.000000,2058944.000000
23,1765294549494017445,1765294549513044908,19027463,0.000000,0.000000,0.000000,0.000000,8956160.000000,1119520.000000
24,1765294549513044908,1765294549533997862,20952954,0.000000,0.000000,0.000000,0.000000,24282368.000000,3035296.000000
25,1765294549533997862,1765294549555723158,21725296,0.000000,0.000000,0.000000,0.000000,18097152.000000,2262144.000000
26,1765294549555723158,1765294549576351400,20628242,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
27,1765294549576351400,1765294549594192717,17841317,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
28,1765294549594192717,1765294549614302033,20109316,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
29,1765294549614302033,1765294549635483122,21181089,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
0,1765294549635483122,1765294549654530808,19047686,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
1,1765294549654530808,1765294549671253920,16723112,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
2,1765294549671253920,1765294549682283020,11029100,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
3,1765294549682283020,1765294549690616559,8333539,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
4,1765294549690616559,1765294549699646533,9029974,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
5,1765294549699646533,1765294549719091510,19444977,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
6,1765294549719091510,1765294549739913101,20821591,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
7,1765294549739913101,1765294549761209073,21295972,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
8,1765294549761209073,1765294549779658632,18449559,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
9,1765294549779658632,1765294549787992203,8333571,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
10,1765294549787992203,1765294549796490898,8498695,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
11,1765294549796490898,1765294549818531946,22041048,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
12,1765294549818531946,1765294549839650633,21118687,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
13,1765294549839650633,1765294549861151475,21500842,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
14,1765294549861151475,1765294549879922930,18771455,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
15,1765294549879922930,1765294549894434109,14511179,0.000000,0.000000,0.000000,0.000000,16952320.000000,2119040.000000
16,1765294549894434109,1765294549902776320,8342211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,1765294549902776320,1765294549911206086,8429766,0.000000,0.000000,0.000000,0.000000,8476160.000000,1059520.000000
18,1765294549911206086,1765294549928104018,16897932,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
19,1765294549928104018,1765294549949970501,21866483,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
20,1765294549949970501,1765294549965769364,15798863,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
21,1765294549965769364,1765294549981062036,15292672,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
22,1765294549981062036,1765294549999670479,18608443,0.000000,0.000000,0.000000,0.000000,16952320.000000,2119040.000000
23,1765294549999670479,1765294550020524870,20854391,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
24,1765294550020524870,1765294550040370243,19845373,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
25,1765294550040370243,1765294550064127178,23756935,0.000000,0.000000,0.000000,0.000000,25427712.000000,3178464.000000
26,1765294550064127178,1765294550080559785,16432607,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
27,1765294550080559785,1765294550094670186,14110401,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
28,1765294550094670186,1765294550116428250,21758064,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
29,1765294550116428250,1765294550135329533,18901283,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
30,1765294550135329533,1765294550155029237,19699704,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
31,1765294550155029237,1765294550170698080,15668843,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
32,1765294550170698080,1765294550182828842,12130762,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
0,1765294550182828842,1765294550200430185,17601343,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
1,1765294550200430185,1765294550219629524,19199339,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
2,1765294550219629524,1765294550239131559,19502035,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
3,1765294550239131559,1765294550260846199,21714640,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
4,1765294550260846199,1765294550279056294,18210095,0.000000,0.000000,0.000000,0.000000,16951808.000000,2118976.000000
5,1765294550279056294,1765294550287503244,8446950,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
6,1765294550287503244,1765294550302253470,14750226,0.000000,0.000000,0.000000,0.000000,8475904.000000,1059488.000000
